Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 04:00 AM,2017,06,06,04,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 05:00 AM,2017,06,06,05,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 06:00 AM,2017,06,06,06,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 07:00 AM,2017,06,06,07,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 08:00 AM,2017,06,06,08,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 09:00 AM,2017,06,06,09,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 10:00 AM,2017,06,06,10,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 11:00 AM,2017,06,06,11,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 12:00 PM,2017,06,06,12,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 01:00 PM,2017,06,06,13,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 02:00 PM,2017,06,06,14,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 03:00 PM,2017,06,06,15,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 04:00 PM,2017,06,06,16,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 05:00 PM,2017,06,06,17,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 06:00 PM,2017,06,06,18,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 07:00 PM,2017,06,06,19,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 08:00 PM,2017,06,06,20,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 09:00 PM,2017,06,06,21,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 10:00 PM,2017,06,06,22,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-06 11:00 PM,2017,06,06,23,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 12:00 AM,2017,06,07,00,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 01:00 AM,2017,06,07,01,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 02:00 AM,2017,06,07,02,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 03:00 AM,2017,06,07,03,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 04:00 AM,2017,06,07,04,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 05:00 AM,2017,06,07,05,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 06:00 AM,2017,06,07,06,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 07:00 AM,2017,06,07,07,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 08:00 AM,2017,06,07,08,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 09:00 AM,2017,06,07,09,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 10:00 AM,2017,06,07,10,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 11:00 AM,2017,06,07,11,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 12:00 PM,2017,06,07,12,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 01:00 PM,2017,06,07,13,-999.0,-999,N/A,2.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 02:00 PM,2017,06,07,14,0.0,0,Good,-1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 03:00 PM,2017,06,07,15,-1.7,-999,N/A,-3.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 04:00 PM,2017,06,07,16,1.3,5,Good,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 05:00 PM,2017,06,07,17,4.7,20,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 06:00 PM,2017,06,07,18,9.4,39,Good,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 07:00 PM,2017,06,07,19,11.7,49,Good,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 08:00 PM,2017,06,07,20,13.8,55,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 09:00 PM,2017,06,07,21,17.9,63,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 10:00 PM,2017,06,07,22,15.9,59,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-07 11:00 PM,2017,06,07,23,17.9,63,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 12:00 AM,2017,06,08,00,18.9,65,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 01:00 AM,2017,06,08,01,20.4,68,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 02:00 AM,2017,06,08,02,18.2,64,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 03:00 AM,2017,06,08,03,20.1,68,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 04:00 AM,2017,06,08,04,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 05:00 AM,2017,06,08,05,18.2,64,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 06:00 AM,2017,06,08,06,14.0,55,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 07:00 AM,2017,06,08,07,10.0,42,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 08:00 AM,2017,06,08,08,9.0,38,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 09:00 AM,2017,06,08,09,11.0,46,Good,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 10:00 AM,2017,06,08,10,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 11:00 AM,2017,06,08,11,11.9,50,Good,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 12:00 PM,2017,06,08,12,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 01:00 PM,2017,06,08,13,11.4,48,Good,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 02:00 PM,2017,06,08,14,10.7,45,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 03:00 PM,2017,06,08,15,9.3,39,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 04:00 PM,2017,06,08,16,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 05:00 PM,2017,06,08,17,13.0,53,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 06:00 PM,2017,06,08,18,18.5,64,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 07:00 PM,2017,06,08,19,21.7,71,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 08:00 PM,2017,06,08,20,30.3,89,Moderate,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 09:00 PM,2017,06,08,21,40.2,113,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 10:00 PM,2017,06,08,22,41.1,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-08 11:00 PM,2017,06,08,23,34.5,98,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 12:00 AM,2017,06,09,00,27.7,84,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 01:00 AM,2017,06,09,01,21.8,71,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 02:00 AM,2017,06,09,02,17.9,63,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 03:00 AM,2017,06,09,03,21.4,71,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 04:00 AM,2017,06,09,04,19.7,67,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 05:00 AM,2017,06,09,05,28.3,85,Moderate,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 06:00 AM,2017,06,09,06,32.1,93,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 07:00 AM,2017,06,09,07,33.5,96,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 08:00 AM,2017,06,09,08,30.2,89,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 09:00 AM,2017,06,09,09,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 10:00 AM,2017,06,09,10,22.0,72,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 11:00 AM,2017,06,09,11,17.0,61,Moderate,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 12:00 PM,2017,06,09,12,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 01:00 PM,2017,06,09,13,14.2,55,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 02:00 PM,2017,06,09,14,12.6,52,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 03:00 PM,2017,06,09,15,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 04:00 PM,2017,06,09,16,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 05:00 PM,2017,06,09,17,13.3,54,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 06:00 PM,2017,06,09,18,17.1,62,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 07:00 PM,2017,06,09,19,16.5,60,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 08:00 PM,2017,06,09,20,18.7,65,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 09:00 PM,2017,06,09,21,23.8,76,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 10:00 PM,2017,06,09,22,27.4,83,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-09 11:00 PM,2017,06,09,23,24.2,76,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 12:00 AM,2017,06,10,00,23.1,74,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 01:00 AM,2017,06,10,01,23.5,75,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 02:00 AM,2017,06,10,02,20.7,69,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 03:00 AM,2017,06,10,03,17.8,63,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 04:00 AM,2017,06,10,04,18.4,64,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 05:00 AM,2017,06,10,05,18.2,64,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 06:00 AM,2017,06,10,06,22.6,73,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 07:00 AM,2017,06,10,07,25.8,80,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 08:00 AM,2017,06,10,08,23.9,76,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 09:00 AM,2017,06,10,09,21.4,71,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 10:00 AM,2017,06,10,10,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 11:00 AM,2017,06,10,11,18.9,65,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 12:00 PM,2017,06,10,12,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 01:00 PM,2017,06,10,13,17.7,63,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 02:00 PM,2017,06,10,14,22.2,72,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 03:00 PM,2017,06,10,15,20.2,68,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 04:00 PM,2017,06,10,16,20.1,68,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 05:00 PM,2017,06,10,17,20.5,69,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 06:00 PM,2017,06,10,18,23.4,75,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 07:00 PM,2017,06,10,19,26.5,81,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 08:00 PM,2017,06,10,20,26.2,81,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 09:00 PM,2017,06,10,21,21.9,72,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 10:00 PM,2017,06,10,22,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-10 11:00 PM,2017,06,10,23,26.9,82,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 12:00 AM,2017,06,11,00,30.9,91,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 01:00 AM,2017,06,11,01,32.9,95,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 02:00 AM,2017,06,11,02,40.9,114,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 03:00 AM,2017,06,11,03,40.5,113,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 04:00 AM,2017,06,11,04,47.2,130,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 05:00 AM,2017,06,11,05,53.1,144,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 06:00 AM,2017,06,11,06,50.5,138,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 07:00 AM,2017,06,11,07,50.7,138,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 08:00 AM,2017,06,11,08,55.3,150,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 09:00 AM,2017,06,11,09,54.7,148,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 10:00 AM,2017,06,11,10,52.4,143,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 11:00 AM,2017,06,11,11,48.1,132,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 12:00 PM,2017,06,11,12,37.5,106,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 01:00 PM,2017,06,11,13,28.7,86,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 02:00 PM,2017,06,11,14,24.8,78,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 03:00 PM,2017,06,11,15,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 04:00 PM,2017,06,11,16,21.7,71,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 05:00 PM,2017,06,11,17,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 06:00 PM,2017,06,11,18,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 07:00 PM,2017,06,11,19,22.5,73,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 08:00 PM,2017,06,11,20,26.2,81,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 09:00 PM,2017,06,11,21,31.1,91,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 10:00 PM,2017,06,11,22,38.5,108,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-11 11:00 PM,2017,06,11,23,39.2,110,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 12:00 AM,2017,06,12,00,40.6,114,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 01:00 AM,2017,06,12,01,38.8,109,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 02:00 AM,2017,06,12,02,36.9,104,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 03:00 AM,2017,06,12,03,30.4,89,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 04:00 AM,2017,06,12,04,28.7,86,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 05:00 AM,2017,06,12,05,29.3,87,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 06:00 AM,2017,06,12,06,31.1,91,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 07:00 AM,2017,06,12,07,34.4,98,Moderate,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 08:00 AM,2017,06,12,08,34.2,97,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 09:00 AM,2017,06,12,09,33.6,96,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 10:00 AM,2017,06,12,10,32.0,93,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 11:00 AM,2017,06,12,11,29.4,87,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 12:00 PM,2017,06,12,12,28.4,85,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 01:00 PM,2017,06,12,13,24.0,76,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 02:00 PM,2017,06,12,14,24.9,78,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 03:00 PM,2017,06,12,15,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 04:00 PM,2017,06,12,16,23.5,75,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 05:00 PM,2017,06,12,17,24.2,76,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 06:00 PM,2017,06,12,18,26.9,82,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 07:00 PM,2017,06,12,19,26.3,81,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 08:00 PM,2017,06,12,20,30.0,89,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 09:00 PM,2017,06,12,21,38.8,109,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 10:00 PM,2017,06,12,22,51.9,141,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-12 11:00 PM,2017,06,12,23,54.9,149,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 12:00 AM,2017,06,13,00,49.9,136,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 01:00 AM,2017,06,13,01,38.9,109,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 02:00 AM,2017,06,13,02,36.4,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 03:00 AM,2017,06,13,03,36.7,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 04:00 AM,2017,06,13,04,36.3,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 05:00 AM,2017,06,13,05,41.1,115,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 06:00 AM,2017,06,13,06,40.0,112,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 07:00 AM,2017,06,13,07,40.5,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 08:00 AM,2017,06,13,08,38.7,109,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 09:00 AM,2017,06,13,09,36.3,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 10:00 AM,2017,06,13,10,28.6,86,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 11:00 AM,2017,06,13,11,25.8,80,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 12:00 PM,2017,06,13,12,23.9,76,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2017-06-13 01:00 PM,2017,06,13,13,22.4,73,Moderate,21.0,UG/M3,1 Hr,Valid
